ad_id,Donate,Contact,Purchase,Vote,Event,Poll,Acquisition,Learn,Persuade
x_3851293188521966,0,0,0,0,1,0,0,0,0
x_3851305228475013,0,0,1,0,0,0,0,0,0
x_3851351298441173,0,0,1,0,0,0,0,0,0
x_3851360291798817,0,0,0,1,0,0,0,1,1
x_385136574615568,0,1,0,0,0,0,0,1,0
x_385142214654579,0,0,0,0,0,0,0,0,0
x_385142574639128,0,0,1,0,1,0,0,0,0
x_385144507936920,0,0,0,0,0,0,0,0,0
x_3851483815136859,0,0,0,0,0,0,1,0,0
x_385150201232985,0,0,0,0,0,0,1,1,0
x_3851523905117472,0,0,1,0,0,0,0,0,0
x_385152731230435,0,0,0,1,0,0,0,1,0
x_3851571845121516,0,0,0,0,0,0,0,0,0
x_3851573721783506,0,0,0,1,0,0,0,0,0
x_3851583818494235,0,0,0,1,0,0,0,1,1
x_3851587098452621,0,0,0,0,0,0,0,1,1
x_3851610645095650,0,0,0,0,0,0,0,1,1
x_385163081229209,0,0,0,1,0,0,0,0,0
x_3851664078493994,0,0,0,0,0,0,0,0,1
x_3851664458433497,0,0,0,1,0,0,0,0,1
x_385166974257784,0,0,0,1,0,0,0,0,0
x_3851687305145323,0,0,0,1,0,0,0,1,0
x_385170147895304,0,0,0,0,0,0,0,1,1
x_3851712141812718,0,0,0,1,0,0,0,1,0
x_385171747897208,0,0,0,0,1,0,1,0,0
x_3851737685145922,0,0,0,0,0,0,0,1,0
x_385180507784120,1,0,0,0,0,0,0,0,0
x_3851825288432278,0,0,0,1,0,0,0,1,0
x_385182640610154,0,0,1,0,0,0,0,0,0
x_3851874978402090,0,0,0,1,0,0,0,0,1
x_3851943958383213,0,0,0,1,0,0,0,0,0
x_3851944625079722,0,0,0,0,0,0,0,0,1
x_3851951998349583,1,0,0,0,0,0,0,0,0
x_3851969055088161,0,0,0,0,0,0,1,0,0
x_3852033138410881,1,0,0,0,0,0,0,0,0
x_3852040415043869,0,0,0,0,0,0,0,1,0
x_385204274123584,1,0,0,0,0,0,0,0,0
x_3852116415060738,1,0,0,0,0,0,0,0,0
x_3852125905022614,0,0,0,0,0,0,0,1,1
x_385215074684525,0,0,0,1,0,0,0,0,0
x_3852173555104185,0,0,0,1,0,0,0,1,0
x_3852180835070996,0,0,0,0,1,0,0,0,0
x_385218874451733,0,0,0,0,0,0,0,0,1
x_3852192578397447,1,0,0,0,0,0,0,0,0
x_385220027878677,0,0,0,0,1,0,0,0,0
x_3852216021700766,0,0,0,0,0,0,0,0,1
x_385223521318550,0,0,0,0,0,0,0,0,1
x_3852268801767219,1,0,0,0,0,0,0,0,0
x_3852294381693518,0,0,1,0,0,0,0,0,0
x_3852323771703456,0,0,0,0,0,0,0,1,0
x_385234031076534,0,0,0,0,0,0,0,0,0
x_385238447887855,0,0,0,1,0,0,0,1,0
x_3852405221654516,0,0,0,0,0,0,0,0,1
x_3852412854992262,0,0,0,1,0,0,0,1,0
x_385243387754290,0,0,0,0,0,0,0,0,0
x_3852465524968153,0,0,0,1,0,0,0,0,0
x_3852477888333721,0,0,0,1,0,0,0,0,0
x_3852480161737985,0,0,1,0,0,0,0,0,0
x_3852561481624443,0,0,0,1,0,0,0,0,1
x_385259494601219,0,0,0,0,0,0,0,0,0
x_3852640684975190,0,0,0,1,0,0,0,0,0
x_385264251127880,0,0,0,0,0,0,0,1,1
x_385264277978658,1,0,0,0,0,0,0,0,0
x_3852679535009869,1,0,0,0,0,0,0,0,0
x_3852684004989452,0,0,0,0,0,0,0,0,0
x_385271241302635,0,0,1,0,0,0,0,0,0
x_3852732894983098,0,0,0,0,0,0,0,0,1
x_385277767932243,0,0,0,0,0,0,0,0,1
x_385279394302940,0,0,0,0,0,0,0,0,0
x_385287161112212,0,0,0,0,0,0,0,0,0
x_3852876308303649,0,0,0,0,1,0,0,0,0
x_3852890938371738,0,0,0,0,0,0,0,1,1
x_3852915194928772,1,0,0,0,0,0,0,0,0
x_385293227847684,0,0,0,0,0,0,0,0,1
x_3852937085027236,0,0,1,0,0,0,0,0,0
x_385297684628856,0,0,0,0,0,0,0,1,1
x_3853006784982534,0,0,0,0,0,0,0,0,0
x_3853012971625340,0,0,0,0,0,0,0,0,0
x_3853032618301328,0,0,0,0,0,0,0,1,0
x_3853041491606730,0,0,0,1,0,0,0,1,0
x_385304561305145,0,0,0,1,0,0,0,0,0
x_3853102391598016,0,0,0,0,0,1,0,0,0
x_385315941215284,1,0,0,0,0,0,0,0,0
x_3853161021630012,0,0,0,0,0,0,0,1,1
x_3853213218283386,0,0,0,0,0,0,0,1,1
x_3853215104946719,1,0,0,0,0,0,0,0,0
x_3853317581654479,0,0,0,0,0,0,0,0,0
x_385331894647195,0,0,0,0,0,0,0,1,0
x_385332331113099,0,0,0,0,0,0,0,1,0
x_3853357691644356,0,0,0,1,0,0,0,1,0
x_3853400201616334,0,0,0,1,0,0,0,1,0
x_385340947768409,0,0,0,0,0,0,0,0,1
x_3853415694929496,0,0,0,0,0,0,0,0,1
x_3853481304931060,0,0,0,0,0,0,0,0,0
x_3853494844939127,0,1,0,0,0,0,0,0,0
x_385349814532163,0,0,0,0,0,0,0,1,1
x_385352484439302,0,0,0,0,0,0,0,1,1
x_385352767973910,0,0,0,0,0,0,0,1,1
x_385355421337750,0,0,0,0,0,0,0,0,1
x_3853569301598991,0,0,0,1,0,0,0,0,0
x_3853579658232735,0,0,1,0,0,0,0,0,0
x_3853610774876158,1,0,0,0,0,0,0,0,0
x_3853623158205862,0,0,0,1,0,0,0,1,0
x_3853656338217728,0,0,1,0,0,0,0,0,0
x_3853657434916857,0,0,0,0,0,0,1,0,0
x_3853692188221329,1,0,0,0,0,0,0,0,0
x_3853740078197175,0,0,0,0,0,0,0,0,0
x_3853746904907441,0,0,0,1,0,0,0,1,0
x_3853772778284153,0,0,0,0,0,0,0,0,0
x_385377314615842,0,0,0,0,0,0,0,0,1
x_3853828568196707,0,0,0,1,0,0,0,1,1
x_3853842954932426,0,0,0,1,0,0,0,1,0
x_3853848334843918,0,0,0,1,0,0,0,1,1
x_385385937875305,0,0,0,1,0,0,0,1,0
x_3853877011547432,1,0,0,0,0,0,0,0,0
x_3853916311520986,0,0,0,1,0,0,0,1,0
x_3853927008269120,0,0,0,0,0,0,0,1,1
x_385401007731273,0,0,0,0,0,0,0,0,0
x_3854051154864440,0,0,0,0,0,0,0,0,0
x_3854052791512644,0,0,0,1,0,0,0,0,0
x_3854053561535287,0,0,0,0,0,0,0,0,0
x_3854057781544617,0,0,0,0,0,0,0,0,0
x_3854058541504837,0,0,0,0,0,0,1,0,0
x_385412244632828,0,0,0,0,0,0,0,1,0
x_3854134211488153,1,0,0,0,0,0,0,0,0
x_385416394025090,0,0,0,0,0,0,1,1,0
x_3854166018197764,0,0,0,1,0,0,0,0,0
x_3854178591492894,0,0,0,0,0,0,0,0,0
x_3854186571461065,1,0,0,0,1,0,0,0,0
x_3854200898186555,0,0,0,0,0,0,0,0,1
x_3854211588240245,0,0,0,1,0,0,0,1,1
x_3854224901571492,0,0,0,0,0,0,1,0,0
x_3854293678171748,0,0,0,0,0,0,0,0,0
x_3854325628114586,0,0,0,0,1,0,0,0,0
x_3854353688187750,0,0,0,1,0,0,0,1,0
x_385439824506628,0,0,0,0,0,0,0,0,0
x_385441297582537,0,0,0,0,0,0,0,1,0
x_385441297943764,0,0,0,0,0,0,0,0,0
x_3854419521439272,0,0,0,0,0,0,0,0,0
x_3854433281438315,0,1,0,0,0,0,0,1,0
x_3854446291434576,0,0,0,0,0,0,0,0,0
x_3854453378202480,0,0,0,0,0,0,0,1,1
x_385446074642009,0,0,0,1,0,0,0,0,0
x_385446421038826,0,0,0,0,0,0,0,0,0
x_385448151091531,1,0,0,0,0,0,0,0,0
x_385449024604959,1,0,0,0,0,0,0,0,0
x_385449424623056,0,0,0,0,0,0,0,0,1
x_3854500134806627,1,0,0,0,0,0,0,0,0
x_385452651259600,0,0,0,1,0,0,0,0,0
x_3854532061444279,0,0,0,0,0,0,0,1,0
x_3854533501485604,0,0,0,0,0,0,1,1,0
x_385457067976674,0,0,0,0,0,0,0,0,0
x_3854573914799599,0,0,1,0,0,0,0,0,0
x_385458881202288,0,0,0,1,0,0,0,0,0
x_3854597964818073,0,0,0,0,0,0,0,0,1
x_385462261201724,0,0,0,1,0,0,0,0,1
x_385462517867133,0,0,0,1,0,0,0,1,0
x_385463781294718,0,0,0,0,0,1,0,0,0
x_3854667721433151,0,0,0,0,0,0,0,1,1
x_3854696188142625,1,0,0,0,0,0,0,0,0
x_385470527948289,1,0,0,0,0,1,0,0,0
x_385470911186015,0,0,0,0,0,0,0,1,1
x_385471774600507,0,0,0,1,0,0,0,0,0
x_385473471298136,0,0,1,0,0,0,0,0,0
x_3854748104799544,0,0,0,0,0,0,0,0,0
x_385474931251561,0,0,0,1,0,0,0,0,0
x_3854751654838229,0,0,0,0,0,0,0,0,0
x_3854769678138435,0,0,0,1,0,0,0,0,0
x_3854772751404498,0,0,0,0,0,0,0,0,0
x_385477927901375,0,0,1,0,0,0,0,0,0
x_385478887830584,0,0,0,0,0,0,0,1,1
x_385485654573345,0,0,0,0,0,0,0,0,0
x_385486774428519,0,0,0,0,0,0,0,1,0
x_3854889218104067,1,0,0,0,0,0,0,0,0
x_3854902931450571,0,0,0,1,0,0,0,0,1
x_3854902964721237,1,0,0,0,0,0,0,0,0
x_385493651063635,0,0,0,0,1,0,0,1,0
x_3854938891441216,0,0,0,1,0,0,0,1,0
x_3854940461426123,0,1,0,0,0,0,0,0,0
x_3854968631434783,0,0,0,1,0,0,0,0,0
x_3854972744731813,0,0,0,0,0,0,0,1,1
x_3855018394786227,0,0,0,0,1,0,0,0,0
x_3855040484813070,0,0,0,1,0,0,0,1,0
x_385505791283995,0,0,0,0,0,0,0,0,0
x_3855063881418307,0,0,0,0,0,0,0,0,1
x_3855066498105678,1,0,0,0,0,0,0,0,0
x_3855078071477764,0,0,0,0,0,0,0,1,1
x_3855084668075976,0,0,0,1,0,0,0,1,1
x_3855095234811390,1,0,0,0,0,0,0,0,0
x_3855102341424012,0,0,1,0,0,0,0,0,0
x_385510611182523,0,0,0,0,0,0,0,0,1
x_3855123674811025,0,0,1,0,0,0,0,0,0
x_3855128874724721,0,0,0,1,0,0,0,0,0
x_3855132584751251,0,0,0,0,0,0,0,0,0
x_3855155114772555,0,0,0,1,0,0,0,0,0
x_3855195798128238,1,0,0,0,0,0,0,0,0
x_3855202118089866,0,0,0,0,0,0,0,1,1
x_3855210638053944,0,0,0,0,0,0,0,1,0
x_3855212481364884,0,0,0,1,0,0,0,1,0
x_3855252738087245,0,0,0,0,0,0,1,0,0
x_385525761302045,0,0,0,0,0,1,0,0,0
x_3855265298085969,0,0,0,0,0,1,0,0,0
x_3855281244757564,0,0,0,1,0,0,0,0,0
x_3855290434747524,0,0,0,1,0,0,0,1,0
x_3855349214710851,0,0,0,1,0,0,0,0,0
x_385535727924437,0,0,0,0,1,0,0,0,0
x_3855371271455916,1,0,0,0,0,0,0,0,0
x_3855401548075033,0,0,0,0,1,0,0,0,0
x_3855402944696628,0,0,0,1,0,0,0,1,1
x_385548771267531,0,0,0,0,0,0,0,1,1
x_3855491024732600,0,0,0,1,0,0,0,0,0
x_3855500548041322,0,0,0,0,0,0,0,1,1
x_385550911191521,0,0,0,1,0,0,0,1,0
x_3855540744690281,0,0,0,1,0,0,0,1,0
x_3855549578106633,0,0,0,1,0,0,0,1,0
x_3855567981380324,1,0,0,0,0,0,0,0,0
x_385557780643424,0,0,0,0,0,0,0,0,0
x_3855593424729735,0,0,0,0,0,0,0,1,1
x_385563074617342,0,0,0,0,0,0,0,0,1
x_385565420832547,1,0,0,0,0,0,0,0,0
x_385566144349055,1,0,0,0,0,0,0,0,0
x_3855676064718118,0,0,0,1,0,0,0,1,0
x_3855683424750291,0,0,0,0,0,0,0,0,1
x_385568557842861,0,0,0,0,0,0,0,1,1
x_385570224595449,0,0,0,0,0,0,0,0,0
x_3855726784668147,0,0,0,0,0,0,0,0,1
x_3855746514693931,0,0,0,0,0,0,0,1,1
x_385576174620217,0,0,0,0,0,0,0,0,1
x_3855801064658761,0,0,0,1,0,0,0,1,0
x_3855804861368541,0,0,0,1,0,0,0,0,0
x_385582147959673,0,0,0,0,0,0,0,0,1
x_3855823808071996,0,0,0,1,0,0,0,0,0
x_3855837018026486,0,0,0,0,0,0,0,1,1
x_385584991014688,0,0,0,1,0,0,0,0,1
x_385585637905874,0,0,0,0,0,0,0,0,0
x_3855891177962822,0,0,0,1,0,0,0,0,1
x_385589601180720,1,0,0,0,0,0,0,0,0
x_385590327722090,0,0,0,0,0,0,0,1,0
x_3855915044697938,0,0,0,0,0,0,0,1,0
x_385591954574525,0,0,0,0,0,0,0,0,0
x_3855920721402557,0,0,0,0,0,0,0,0,0
x_3855922984730071,0,0,0,0,0,0,0,1,0
x_3855954748025653,0,0,0,0,0,0,0,0,0
x_3855958401284826,1,0,0,0,0,0,0,0,0
x_385597157954511,1,0,0,0,0,0,0,0,0
x_385598524624892,0,0,0,1,0,0,0,1,0
x_385600161185407,0,0,0,1,0,0,0,1,0
x_3856003424677810,1,0,0,0,0,0,0,0,0
x_385600807852101,0,0,0,1,0,0,0,0,1
x_385606894410357,0,0,0,0,0,0,1,1,0
x_3856071814665865,0,0,0,1,0,0,0,0,0
x_3856129701302516,0,0,0,0,0,0,0,0,0
x_385613411251113,0,0,0,0,0,0,0,1,1
x_3856137034704847,0,0,0,1,0,0,0,0,0
x_3856140917965057,0,0,0,0,0,0,0,1,0
x_385614114519884,0,0,0,0,0,0,0,1,1
x_3856148974645131,0,0,0,1,0,0,0,1,0
x_385616187704718,0,0,0,0,0,0,0,1,1
x_385618901078561,0,0,0,1,0,0,0,0,0
x_385619264374824,0,0,0,0,1,0,1,0,0
x_385621961302631,1,0,0,0,0,0,0,0,0
x_3856235357941388,1,0,0,0,0,0,0,0,0
x_3856249017986091,0,0,0,0,1,0,0,0,0
x_3856259914629604,1,0,0,0,0,0,0,0,0
x_3856267037952112,0,0,0,0,0,0,0,0,1
x_3856299427982523,0,0,0,0,0,0,0,0,0
x_385637821248805,0,0,0,0,0,0,0,0,0
x_385638027850775,1,0,0,0,0,0,0,0,0
x_3856421407968036,0,0,0,0,0,0,0,0,1
x_3856428817972420,0,0,0,1,0,0,0,0,0
x_3856467228004728,0,0,0,0,0,0,0,0,0
x_3856495098003292,0,0,0,0,0,0,0,0,1
x_3856537834616964,0,0,0,0,0,0,0,1,0
x_3856538724606145,1,0,0,0,0,0,0,0,1
x_3856539088006677,0,0,0,1,0,0,0,1,0
x_3856549824596636,1,0,0,0,0,0,0,0,0
x_3856553527923960,0,0,0,0,0,0,1,0,0
x_385656307629592,0,0,0,0,0,0,0,1,1
x_385662027958269,0,0,0,0,0,0,0,0,1
x_3856628451289634,0,0,0,1,0,0,0,0,0
x_3856682711254044,0,0,0,0,0,0,0,0,0
x_385671771276788,0,0,0,0,0,0,0,0,0
x_3856741351265617,0,0,0,0,0,0,0,1,1
x_385674957955901,1,0,0,0,0,0,0,0,0
x_385675214610883,0,0,0,1,0,0,0,0,0
x_3856762281270418,0,0,0,1,0,0,0,1,1
x_3856854611302185,0,0,0,0,0,0,0,1,1
x_3856855991262167,1,0,0,0,0,0,0,0,0
x_385686954614742,0,0,0,0,0,0,0,0,0
x_385687997912069,0,0,0,0,0,0,0,0,1
x_3856907034595159,1,0,0,0,0,0,0,0,0
x_385694941143523,0,0,0,0,0,0,0,1,1
x_3856991851285304,0,0,0,0,0,0,0,0,1
x_3856996684588134,0,0,0,0,0,0,0,1,1
x_3857051671200258,0,0,1,0,0,0,0,0,0
x_3857075647894107,0,0,0,1,0,0,0,1,0
x_3857083794565065,0,0,0,0,0,0,0,0,1
x_3857089701198417,1,0,0,1,0,0,0,1,1
x_3857133474502659,0,0,1,0,0,0,0,0,1
x_3857191487752750,0,0,0,0,0,0,0,0,1
x_3857205791267599,0,0,0,0,0,0,0,0,0
x_3857270124528303,0,0,0,1,0,0,0,1,1
x_3857272064534527,0,0,0,0,0,0,0,0,1
x_3857282301255260,0,0,0,0,0,0,0,0,1
x_385729174611155,0,0,0,0,0,0,0,1,1
x_3857356651149491,0,0,0,1,0,0,0,1,0
x_3857369397874026,0,0,0,0,0,0,0,0,1
x_3857370901248578,0,0,0,0,0,0,0,0,0
x_3857383534530866,0,0,0,0,0,0,0,1,1
x_3857395287867249,1,0,0,0,0,0,0,0,0
x_3857438911137967,1,0,0,0,0,0,0,0,0
x_385745540850582,0,0,0,1,0,0,0,0,0
x_3857476327808475,0,0,0,0,0,0,0,1,0
x_3857477971206250,0,0,0,0,0,0,0,0,1
x_3857480691132680,0,0,0,0,0,0,0,0,0
x_3857522401242705,0,0,0,1,0,0,0,0,0
x_3857525327836590,0,0,0,1,0,0,0,0,0
x_3857526824461373,1,0,0,0,0,0,0,0,0
x_385755377905599,1,0,0,0,0,0,0,0,0
x_385757917933572,0,0,0,0,0,0,0,0,0
x_3857587237895450,0,0,0,0,0,0,0,0,0
x_3857593657843136,0,0,0,1,0,0,0,0,0
x_385762347733692,1,0,0,0,0,0,0,0,0
x_3857668327821979,1,0,0,0,0,0,0,0,0
x_385771801236633,0,0,0,0,1,0,0,0,1
x_385771904607398,0,0,0,0,0,0,0,1,1
x_3857734677879563,0,0,0,0,0,0,0,1,0
x_3857735551160964,0,0,0,0,0,0,0,1,0
x_3857737001216102,0,0,0,0,0,0,0,0,0
x_3857788094435460,0,0,1,0,0,0,0,0,0
x_385783821016096,0,0,0,0,0,0,0,0,1
x_3857845737833773,0,0,0,0,0,0,0,1,0
x_3857865857787121,0,0,0,0,0,0,0,1,1
x_3857892551158481,0,0,0,0,0,0,0,0,0
x_3857903654440621,1,0,0,0,0,0,0,0,0
x_3857911974465954,0,0,1,0,0,0,0,0,0
x_3857918717813957,0,0,0,0,1,0,0,0,0
x_385796441112880,0,0,0,0,0,0,0,1,0
x_3857993964526878,1,0,0,0,0,0,0,0,0
x_3858002407755799,0,1,0,0,0,0,1,0,0
x_3858008284478390,0,0,0,0,0,0,1,0,0
x_385802501166565,1,0,0,0,0,0,0,0,0
x_385806854500016,0,0,0,1,0,0,0,1,0
x_3858076657763907,0,0,0,0,0,0,0,1,1
x_385812137698661,1,0,0,0,0,0,0,0,0
x_385815064587281,0,0,0,0,0,0,0,0,0
x_3858186197835064,0,0,0,0,0,0,0,0,1
x_3858191377787537,0,0,0,0,0,0,0,1,1
x_3858238707831123,1,0,0,0,0,0,0,0,0
x_385824217832273,0,0,0,1,0,0,0,1,0
x_3858275221110951,0,0,0,1,0,0,0,0,0
x_385830757911378,0,0,0,0,0,0,0,1,0
x_3858343814422149,1,0,0,0,0,0,0,0,0
x_3858345484425013,0,0,0,1,0,0,0,1,1
x_385838157956459,0,0,0,1,0,0,0,1,1
x_3858398007813479,0,0,0,1,0,0,0,1,0
x_3858412627817999,1,0,0,0,0,0,0,0,0
x_3858417614387898,0,0,0,0,0,0,0,0,0
x_3858429561079886,0,0,0,1,0,0,0,0,0
x_3858448697720317,0,0,0,0,0,0,0,0,1
x_3858465544409720,0,0,0,0,0,0,1,0,0
x_3858466914428699,0,1,0,0,0,0,0,1,0
x_3858519057737872,0,0,0,1,0,0,0,0,0
x_3858536174389658,0,1,0,0,0,0,0,1,0
x_3858551221058361,0,0,0,1,0,0,0,1,1
x_385855333921760,0,0,0,0,0,0,0,0,0
x_385855367954156,0,0,0,1,0,0,0,0,1
x_3858557707746232,0,0,0,0,0,0,0,0,0
x_385856061247963,0,0,0,0,0,0,0,1,0
x_3858563471090700,0,0,0,0,0,0,0,0,0
x_385856454390894,0,0,0,0,0,0,0,0,0
x_385856947826275,0,0,0,1,0,0,0,1,0
x_385858984600380,0,0,0,0,0,0,0,1,1
x_3858595151126663,1,0,0,0,0,0,0,0,0
x_3858599487791713,0,0,0,1,0,0,0,1,0
x_3858623427742014,0,0,0,0,0,0,0,0,0
x_3858629907739478,0,0,0,0,0,0,1,0,0
x_385864121129770,0,0,0,1,0,0,0,1,0
x_3858654731121425,1,0,0,0,0,0,0,0,0
x_385867781239091,0,0,0,1,0,0,0,0,0
x_385871671126187,1,0,0,0,0,0,0,0,0
x_385874604494199,0,0,0,0,0,0,1,0,0
x_3858747857776186,1,0,0,0,0,0,0,0,0
x_385875204532854,0,0,1,0,0,0,0,1,0
x_385876914590594,1,0,0,0,0,0,0,0,0
x_3858822051111126,0,0,0,0,0,0,1,0,0
x_3858822761105870,1,0,0,0,0,0,0,0,0
x_3858866217700595,0,0,0,1,0,0,0,1,0
x_385891811245013,0,0,0,1,0,0,0,0,0
x_385893171204118,0,0,0,0,0,0,0,0,0
x_3858932931025806,0,0,0,0,0,1,0,0,0
x_3858953801098503,0,0,1,0,0,0,0,1,0
x_3858992754354852,0,0,0,0,0,0,0,0,0
x_3859024921011335,0,0,1,0,0,0,0,1,0
x_3859036341084203,0,0,0,1,0,0,0,1,0
x_3859039761034108,1,0,0,0,0,0,0,0,0
x_3859051711045731,0,0,0,0,0,0,0,1,1
x_385905201122001,0,0,0,0,0,0,0,1,1
x_3859054034336384,1,0,0,0,0,0,0,0,0
x_3859072541031008,0,0,0,1,0,0,0,1,0
x_3859115060976199,0,0,0,0,0,0,0,0,0
x_3859126534370292,1,0,0,0,0,0,0,0,0
x_3859130904321632,0,0,0,0,0,0,0,1,0
x_3859188454292626,0,0,1,0,0,0,0,0,0
x_3859197784363564,0,0,0,0,0,0,0,0,1
x_385920907920030,0,0,0,0,0,0,0,1,0
x_3859216187669094,1,0,0,0,0,0,0,0,0
x_3859218257659453,0,0,1,0,0,0,1,1,0
x_385922781123386,0,0,1,0,0,0,0,0,0
x_385922904318854,0,0,0,0,0,0,0,0,0
x_3859234417677338,0,0,0,0,0,0,1,1,0
x_3859234987652786,0,0,0,0,0,0,0,0,1
x_3859244760993574,0,0,0,1,0,0,0,0,0
x_385928771242492,1,0,0,0,0,0,0,0,0
x_3859322254311287,0,0,0,0,0,0,0,0,0
x_385935014527906,0,0,1,0,0,0,0,1,0
x_3859384884275522,0,0,0,0,0,0,0,0,0
x_385940444485289,0,0,0,1,0,0,0,1,0
x_3859440351045762,0,0,0,0,0,0,0,0,0
x_3859473057654325,0,0,0,0,1,0,1,0,0
x_385949834373978,0,0,0,0,0,0,0,0,0
x_3859506314372387,0,0,0,1,0,0,0,1,0
x_385950780973596,0,0,0,0,0,1,0,0,0
x_3859567121030644,0,0,0,0,1,0,0,0,0
x_385966657899908,0,0,0,0,0,0,0,1,0
x_3859670097627656,1,0,0,0,0,0,0,0,0
x_385972454052326,0,0,0,0,0,1,0,0,0
x_385974501219120,0,0,0,0,0,0,0,1,1
x_3859753884293923,0,0,0,0,0,0,0,0,1
x_3859758917643346,0,0,0,0,0,0,0,0,0
x_3859808457596328,0,0,1,0,0,0,0,0,0
x_3859862720926201,1,0,0,0,0,0,0,0,0
x_3859900714254415,0,0,0,0,0,0,0,1,0
x_385990204576236,1,0,0,0,0,0,0,1,1
x_3859908797614929,0,0,1,0,0,0,0,0,0
x_385992511228332,0,0,0,0,0,0,0,1,1
x_3859951630938193,0,0,0,0,0,0,0,1,0
x_3859978757549729,0,0,0,0,0,1,0,0,0
x_3860008607587925,0,0,0,1,0,0,0,0,0
x_386002074447229,0,0,0,0,0,0,0,1,1
x_3860043774241984,0,0,0,0,0,0,0,1,0
x_386011694581594,1,0,0,0,0,0,0,0,0
x_3860163427599108,1,0,0,0,0,0,0,0,0
x_386019801238291,0,0,0,0,0,0,0,0,1
x_386020747923155,0,0,0,0,0,0,0,0,0
x_3860213047583244,0,0,0,0,0,0,0,1,1
x_3860249387524797,1,0,0,0,0,0,0,0,0
x_386028981113623,0,0,0,0,0,0,0,1,0
x_386029151208740,0,0,0,0,0,0,1,0,0
x_386030397886203,1,0,0,0,0,0,0,0,0
x_3860320244228983,1,0,0,0,0,0,0,0,0
x_3860327887580614,0,0,0,0,0,0,0,0,0
x_3860345280865293,0,0,0,1,0,0,0,0,0
x_386039054564089,0,0,0,0,1,0,0,0,0
x_386040497340660,0,0,0,0,0,0,0,0,0
x_3860429870900702,0,0,0,1,0,0,0,0,0
x_3860434630946665,0,0,0,1,0,0,0,0,0
x_386045487546886,0,0,0,0,0,0,0,1,0
x_3860496994197347,0,0,0,1,0,0,0,0,0
x_3860502204198956,0,0,0,0,0,0,0,1,1
x_386056124275458,1,0,0,0,0,0,0,0,0
x_3860577724217523,0,0,0,0,0,0,0,1,1
x_3860621570884208,1,0,1,0,0,0,0,0,0
x_3860627670838462,1,0,0,0,0,0,0,0,0
x_3860636974256479,0,0,0,1,0,0,0,0,0
x_3860637340850525,0,0,0,1,0,0,0,0,0
x_3860639914195478,0,0,0,0,0,0,0,1,0
x_3860651817481318,0,0,0,1,0,0,0,1,0
x_3860755444141326,0,0,0,0,0,0,1,1,0
x_3860786007540524,0,0,0,1,0,0,0,0,0
x_386078617497006,1,0,0,0,0,0,0,0,0
x_386087024504216,0,0,0,1,0,0,0,0,0
x_3860926630893950,0,0,0,1,0,0,0,1,0
x_386093197902846,0,0,0,1,0,0,0,0,0
x_3861000500893747,0,0,0,0,0,0,0,0,0
x_3861024347508604,0,0,0,1,0,0,0,1,1
x_3861032894162154,0,0,0,0,1,0,0,0,0
x_3861033174129926,0,0,0,0,0,0,0,1,0
x_3861035250775208,0,0,0,0,0,0,0,0,0
x_3861070337491057,0,0,0,1,0,0,0,1,0
x_3861070384182695,0,0,0,1,0,0,0,1,1
x_3861074747504503,0,0,0,0,0,0,0,1,0
x_3861089607480922,0,0,1,0,0,0,0,1,0
x_3861104987501598,0,0,0,0,1,0,1,0,0
x_386112144294396,0,1,0,0,0,0,1,0,0
x_3861204940764123,0,0,0,1,0,0,0,0,0
x_386122811165766,0,1,0,0,0,0,0,1,1
x_3861233494150519,0,0,0,0,0,0,0,0,1
x_3861284974106704,0,0,0,0,1,0,0,0,0
x_3861312407528286,0,0,0,1,0,0,0,0,1
x_3861368130809454,0,0,0,0,0,0,0,1,1
x_3861377234076354,0,0,1,0,0,0,0,0,0
x_3861421887443884,0,0,0,0,0,0,0,1,0
x_3861462860793488,1,0,0,0,0,0,0,0,0
x_3861476754126824,1,0,0,0,0,0,0,0,1
x_386148431218352,0,0,1,0,0,0,0,0,0
x_3861525490755688,0,0,1,0,0,0,0,0,0
x_386154727891357,0,0,0,0,0,0,0,1,1
x_386157457796104,0,0,0,1,0,0,0,0,0
x_3861588300749334,0,0,1,0,0,0,0,0,0
x_3861612154060621,0,0,0,1,0,0,0,1,0
x_3861635740722649,0,0,1,0,0,0,0,0,0
x_386164757765857,0,0,0,1,0,0,0,1,0
x_3861677940816691,0,0,0,0,0,0,0,0,1
x_3861722314071264,1,0,0,0,0,0,0,0,0
x_3861759167476156,0,0,0,1,0,0,0,1,0
x_3861759467446503,0,0,1,0,0,0,0,0,0
x_3861770974139263,1,0,0,0,0,0,0,0,0
x_3861786810718621,0,0,0,1,0,0,0,0,0
x_386180454463145,0,0,0,1,0,0,0,1,0
x_3861843684029188,1,0,0,0,0,0,0,0,0
x_3861858127437274,0,0,0,0,0,0,0,0,1
x_3861860317421650,0,0,0,0,0,0,0,0,0
x_3861875087417540,0,0,0,0,0,0,0,0,0
x_3861913894090964,0,0,0,0,0,0,0,1,1
x_3861925600743475,0,0,0,1,0,0,0,1,0
x_3861926030743908,0,0,0,0,0,0,0,1,1
x_3861935727457561,0,0,0,1,0,0,0,1,0
x_3862033760745392,1,0,0,0,0,0,0,0,0
x_3862047934032611,0,0,0,0,1,0,1,0,0
x_3862080437362946,0,0,0,0,0,0,0,1,0
x_386212277601218,0,0,0,0,0,0,0,0,1
x_3862124850696620,0,0,0,1,0,0,0,1,1
